Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59
3.802772,3.759103,3.665031,3.681525,3.649113,3.745741,3.685123,3.720028,3.82105,3.874295,3.893897,3.848434,1.812348,3.746151,3.697693,3.713477,3.810836,3.750065,3.666896,3.693788,3.706711,3.737721,3.707571,3.68435,3.687235,3.7927,3.669263,3.67256,3.716962,6.063643,3.090622,1.780629,2.578742,3.871146,5.933446,4.725489,0.0,3.869673,3.115943,3.652561,3.717215,3.77543,3.683824,4.260633,3.337819,3.424716,3.792878,3.641726,3.769916,2.816798,4.289082,3.654529,3.709319,3.693013,3.68756,3.626393,3.702241,3.82412,2.452602
3.911679,3.866323,3.781474,3.794517,3.760346,3.859577,3.802136,3.832166,3.926738,3.980982,3.99889,3.957953,2.098856,3.869602,3.806873,3.829233,3.921833,3.857519,3.777447,3.805631,3.819721,3.846999,3.816578,3.790496,3.796567,3.904226,3.779905,3.783747,3.822752,6.323174,3.238884,1.996096,2.689623,4.080049,6.000067,4.793072,0.0,3.939673,3.266569,3.770809,3.826615,3.881096,3.792275,4.356615,3.4509,3.5418,3.908108,3.753429,3.882279,2.968424,4.428126,3.764757,3.82283,3.811302,3.798947,3.73823,3.813239,3.929345,2.62132
3.939334,3.894193,3.810267,3.823512,3.790809,3.889081,3.832691,3.860188,3.953714,4.008896,4.024815,3.984396,2.12853,3.897491,3.833654,3.858353,3.949375,3.882729,3.806989,3.832366,3.849104,3.875069,3.843516,3.8198,3.826583,3.932602,3.80614,3.813633,3.848755,6.37336,3.281377,2.057892,2.725026,4.12282,6.016316,4.814952,0.0,3.984395,3.297991,3.801853,3.851914,3.91101,3.819448,4.374137,3.488766,3.565161,3.935058,3.782145,3.911238,3.00804,4.463055,3.792892,3.850383,3.840509,3.827522,3.765631,3.84321,3.957846,2.653033
3.949015,3.9034,3.819797,3.832693,3.801348,3.898588,3.843715,3.869428,3.963131,4.018644,4.033227,3.99266,2.128331,3.906479,3.84308,3.868502,3.958864,3.892055,3.817112,3.841618,3.859755,3.88434,3.852144,3.829554,3.836527,3.941907,3.81426,3.823936,3.85791,6.387786,3.292337,2.07188,2.736005,4.137883,6.02205,4.822684,0.0,3.99998,3.306483,3.811735,3.860169,3.920868,3.82841,4.382843,3.499069,3.570188,3.944013,3.791337,3.921163,3.018452,4.475405,3.802137,3.859816,3.850234,3.837299,3.775273,3.8529,3.967185,2.66411
3.951791,3.906411,3.822517,3.835625,3.804624,3.901512,3.847152,3.872218,3.965993,4.021511,4.036374,3.995118,2.124257,3.909418,3.845953,3.871408,3.961741,3.894682,3.820912,3.844259,3.862864,3.887143,3.854641,3.832705,3.839607,3.944717,3.81685,3.826961,3.860734,6.394217,3.296241,2.078562,2.739486,4.141463,6.023396,4.823772,0.0,4.00447,3.309457,3.814908,3.862542,3.92402,3.831021,4.385494,3.502329,3.572743,3.94693,3.794396,3.924087,3.021943,4.478886,3.805091,3.862712,3.853282,3.840188,3.778223,3.855888,3.9702,2.665127
3.953217,3.908049,3.823955,3.837229,3.806383,3.903062,3.848992,3.873729,3.967502,4.023036,4.038078,3.996421,2.12254,3.911011,3.847473,3.872941,3.963259,3.895961,3.822966,3.845636,3.864514,3.88865,3.856006,3.834399,3.841299,3.946224,3.818226,3.828582,3.862201,6.398187,3.298196,2.082605,2.741563,4.14425,6.02435,4.824904,0.0,4.007173,3.311365,3.816659,3.863786,3.925714,3.832439,4.386758,3.504348,3.574504,3.948473,3.796052,3.925666,3.023931,4.48149,3.806633,3.864247,3.854919,3.841714,3.779767,3.857518,3.971849,2.665848
3.95353,3.908393,3.824275,3.837544,3.806763,3.903383,3.849397,3.87406,3.967825,4.023392,4.038419,3.996695,2.12234,3.911366,3.847823,3.873274,3.963593,3.896234,3.823375,3.845963,3.864894,3.888966,3.856266,3.834735,3.841665,3.946552,3.818507,3.828939,3.862538,6.398018,3.298513,2.083284,2.741857,4.144565,6.024597,4.825175,0.0,4.00752,3.311754,3.817011,3.86405,3.92608,3.832739,4.387093,3.504601,3.574868,3.948811,3.796389,3.926014,3.024331,4.481624,3.806952,3.864594,3.855269,3.842044,3.780115,3.857855,3.972178,2.666568
3.953466,3.908343,3.824208,3.83751,3.806698,3.903327,3.849325,3.873995,3.967773,4.023312,4.038386,3.996648,2.122198,3.911294,3.847746,3.873211,3.963525,3.896184,3.82334,3.845881,3.86481,3.888916,3.856237,3.834701,3.841603,3.946488,3.818469,3.828871,3.862466,6.398578,3.298506,2.083306,2.741995,4.144532,6.024519,4.825099,0.0,4.007679,3.311698,3.816972,3.864001,3.926019,3.832681,4.386984,3.504754,3.57483,3.948748,3.796349,3.925947,3.02429,4.481811,3.8069,3.864518,3.855213,3.841985,3.780042,3.857811,3.972149,2.666097
3.9534,3.908272,3.824142,3.837436,3.806623,3.903266,3.849248,3.87393,3.967703,4.023247,4.038311,3.996585,2.122125,3.91123,3.847683,3.873139,3.963461,3.896118,3.823252,3.845821,3.864741,3.888847,3.856169,3.834622,3.841531,3.946425,3.818403,3.828799,3.8624,6.398681,3.298439,2.083253,2.741815,4.144676,6.024502,4.825085,0.0,4.007493,3.311659,3.816892,3.863942,3.925945,3.83262,4.386918,3.504596,3.574823,3.948682,3.796273,3.925876,3.024212,4.481849,3.806835,3.864454,3.855137,3.841917,3.779977,3.857735,3.972069,2.665986
3.95343,3.908276,3.824173,3.837427,3.806638,3.903273,3.84926,3.873946,3.967722,4.023279,4.038318,3.996602,2.12237,3.911255,3.847703,3.873168,3.963479,3.896151,3.823253,3.845855,3.864772,3.888861,3.856158,3.834625,3.841545,3.946439,3.81841,3.828829,3.862427,6.397591,3.298361,2.083008,2.74186,4.144052,6.024489,4.825026,0.0,4.007442,3.311573,3.816892,3.863956,3.925967,3.83262,4.386987,3.504589,3.574738,3.948704,3.796288,3.925885,3.024198,4.481317,3.806848,3.864473,3.85515,3.841934,3.779998,3.857742,3.972072,2.666461
3.953385,3.908245,3.824123,3.837395,3.80659,3.903224,3.849222,3.873917,3.967683,4.023243,4.038237,3.996568,2.122972,3.911194,3.847699,3.873108,3.963452,3.896107,3.82315,3.845836,3.864735,3.888817,3.856152,3.834568,3.841498,3.946415,3.818386,3.828761,3.862412,6.397625,3.298326,2.082805,2.741428,4.144656,6.024564,4.825162,0.0,4.007072,3.311585,3.816839,3.863942,3.925902,3.832617,4.387013,3.504197,3.574674,3.94865,3.796213,3.925882,3.02412,4.481448,3.806787,3.864464,3.855099,3.841909,3.779978,3.857686,3.97202,2.666689
