Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59
3.934425,3.889594,3.805315,3.818797,3.78554,3.884277,3.827176,3.855437,3.949066,4.003785,4.020761,3.980147,2.131271,3.892804,3.828845,3.853132,3.944626,3.878185,3.802144,3.827488,3.84365,3.870382,3.839146,3.815117,3.821483,3.927899,3.802131,3.8083,3.844066,6.366753,3.275791,2.050232,2.719376,4.116312,6.01357,4.811532,0.0,3.97669,3.293429,3.796969,3.847759,3.905982,3.814682,4.369694,3.483529,3.562332,3.930523,3.777575,3.906129,3.002699,4.457554,3.788368,3.845473,3.835625,3.822537,3.760887,3.838173,3.953171,2.647662
3.947612,3.901923,3.818495,3.831313,3.799751,3.897149,3.842031,3.868092,3.961661,4.017295,4.031701,3.991414,2.127141,3.905149,3.841644,3.867111,3.957436,3.890615,3.815323,3.840364,3.858268,3.882946,3.850891,3.827912,3.835072,3.940485,3.812912,3.822506,3.856525,6.385735,3.290681,2.069461,2.734705,4.135297,6.021112,4.821503,0.0,3.998046,3.305153,3.810136,3.858924,3.919371,3.827237,4.381481,3.49785,3.569194,3.942585,3.789885,3.919725,3.016854,4.473596,3.800609,3.858456,3.848684,3.835895,3.773731,3.851497,3.96573,2.662276
3.95155,3.90614,3.822275,3.835385,3.80433,3.90127,3.846838,3.871964,3.965736,4.021234,4.036106,3.994908,2.124285,3.909147,3.845674,3.871157,3.961481,3.894464,3.820593,3.844004,3.862567,3.8869,3.854445,3.832444,3.839325,3.944462,3.816628,3.82669,3.860464,6.394594,3.29601,2.078085,2.739308,4.141314,6.023205,4.823581,0.0,4.004268,3.309188,3.814638,3.862337,3.923738,3.830794,4.385211,3.50219,3.572477,3.94667,3.794133,3.923819,3.021641,4.478909,3.804849,3.862437,3.853021,3.839924,3.777947,3.855634,3.96994,2.664452
3.953062,3.90786,3.823795,3.837051,3.806185,3.902879,3.848785,3.873556,3.967334,4.022864,4.037887,3.996275,2.12257,3.910833,3.847298,3.872776,3.963086,3.895828,3.822739,3.845481,3.86433,3.888482,3.855858,3.834209,3.841106,3.946051,3.818067,3.828404,3.862033,6.397994,3.297999,2.082165,2.741393,4.14397,6.024224,4.824764,0.0,4.006955,3.311161,3.81646,3.863648,3.925521,3.832283,4.386595,3.504189,3.574287,3.948304,3.795862,3.925488,3.023708,4.481298,3.806459,3.86407,3.854744,3.841535,3.779589,3.857339,3.971666,2.665612
3.953355,3.908205,3.824094,3.837374,3.806554,3.903213,3.849169,3.87387,3.967647,4.023185,4.038256,3.996541,2.122282,3.911172,3.847616,3.873091,3.963402,3.896084,3.823182,3.845767,3.864675,3.888793,3.856119,3.834564,3.841463,3.946364,3.818352,3.828743,3.862341,6.398278,3.298353,2.082985,2.741835,4.144257,6.024425,4.824975,0.0,4.007464,3.311514,3.816826,3.863897,3.925884,3.83256,4.386877,3.504597,3.574681,3.948626,3.796222,3.925804,3.024125,4.481581,3.806784,3.864389,3.855072,3.84186,3.779914,3.857673,3.972009,2.665988
3.953365,3.908218,3.824101,3.837383,3.806564,3.903209,3.849185,3.873887,3.967661,4.023204,4.038234,3.996553,2.12268,3.911167,3.847649,3.873093,3.963421,3.896096,3.823151,3.845793,3.864695,3.8888,3.856139,3.834562,3.841471,3.946384,3.818367,3.828744,3.862369,6.398063,3.298346,2.082871,2.741644,4.14448,6.024484,4.825061,0.0,4.007294,3.31154,3.816828,3.863918,3.925884,3.832586,4.386935,3.504413,3.574652,3.948627,3.796208,3.925841,3.024114,4.481558,3.806778,3.864419,3.855081,3.841878,3.779938,3.857675,3.972012,2.66627
3.953466,3.90831,3.824203,3.837478,3.80667,3.903301,3.84929,3.873977,3.967757,4.0233,4.038339,3.99664,2.122527,3.911269,3.847732,3.873202,3.963511,3.896194,3.823277,3.84588,3.864799,3.888898,3.856221,3.834669,3.841574,3.946474,3.818449,3.828856,3.862454,6.398199,3.298461,2.08305,2.741885,4.144404,6.024503,4.825073,0.0,4.007557,3.311619,3.816935,3.863997,3.925992,3.832667,4.387005,3.504634,3.574706,3.94873,3.796313,3.925931,3.024229,4.481622,3.80688,3.864505,3.855191,3.841964,3.780026,3.85778,3.972115,2.666273
3.953559,3.90842,3.824302,3.83756,3.806799,3.90341,3.84943,3.874081,3.967856,4.023423,4.038472,3.996711,2.122092,3.911407,3.847843,3.873307,3.963616,3.896264,3.823443,3.845984,3.864929,3.888993,3.856264,3.834771,3.841698,3.946573,3.818523,3.828979,3.862561,6.397865,3.298519,2.083399,2.742019,4.14431,6.024587,4.825141,0.0,4.007645,3.311754,3.817041,3.864061,3.92612,3.832743,4.387098,3.504744,3.574929,3.948847,3.796435,3.926021,3.024378,4.481528,3.806985,3.864614,3.855294,3.84207,3.78014,3.857883,3.972213,2.666578
3.953659,3.908557,3.824407,3.837701,3.80694,3.903541,3.849581,3.874203,3.967971,4.023535,4.03861,3.996811,2.121871,3.911531,3.847962,3.873419,3.963737,3.896345,3.823612,3.846084,3.865051,3.889113,3.856387,3.834907,3.841835,3.946694,3.818636,3.829099,3.862671,6.398715,3.298715,2.083873,2.742157,4.144896,6.024688,4.825293,0.0,4.007884,3.311974,3.81719,3.86416,3.92625,3.832867,4.387171,3.504906,3.575136,3.948963,3.796566,3.926153,3.024556,4.482023,3.807106,3.864735,3.855423,3.842192,3.780261,3.858016,3.972347,2.666445
3.953312,3.908159,3.824054,3.837319,3.806505,3.903161,3.849126,3.873833,3.967603,4.023155,4.038194,3.9965,2.122424,3.911135,3.847591,3.873042,3.963365,3.896039,3.823105,3.845744,3.86464,3.888746,3.856071,3.834499,3.841417,3.946327,3.818309,3.828695,3.862313,6.397866,3.298266,2.082826,2.741614,4.144277,6.024444,4.824997,0.0,4.00721,3.311491,3.816765,3.863863,3.925832,3.832527,4.386876,3.50438,3.574652,3.948585,3.796161,3.925771,3.024058,4.481421,3.80673,3.86436,3.855026,3.841819,3.779882,3.85762,3.971948,2.666217
