Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59
3.9109,3.865444,3.7806,3.793596,3.759435,3.858553,3.801181,3.831307,3.925942,3.980208,3.99805,3.957102,2.096744,3.868744,3.806104,3.828411,3.921,3.856837,3.776535,3.804886,3.818907,3.846127,3.815716,3.789561,3.795656,3.903345,3.779026,3.782879,3.822012,6.32244,3.237691,1.993951,2.688361,4.079027,5.999486,4.792237,0.0,3.938214,3.265495,3.769774,3.825832,3.880167,3.791491,4.35615,3.449566,3.54086,3.907288,3.752502,3.881417,2.967113,4.427269,3.763832,3.822056,3.810369,3.798049,3.737384,3.812303,3.928483,2.619859
3.93892,3.893769,3.80984,3.823091,3.790343,3.888661,3.83219,3.859755,3.953303,4.008437,4.024457,3.984012,2.128663,3.897062,3.833201,3.85792,3.948951,3.882364,3.806579,3.831927,3.848616,3.874655,3.843137,3.819396,3.82612,3.932166,3.805772,3.813176,3.848327,6.372876,3.280928,2.056993,2.724831,4.12173,6.015946,4.814476,0.0,3.984022,3.297426,3.801409,3.851546,3.910559,3.819019,4.373717,3.488578,3.564698,3.934646,3.781757,3.910763,3.007544,4.462462,3.792492,3.849934,3.840058,3.827085,3.765187,3.842761,3.957443,2.652261
3.948963,3.903357,3.819729,3.832662,3.801292,3.898564,3.843646,3.86936,3.963085,4.018554,4.033226,3.992622,2.128845,3.906403,3.843,3.86845,3.958797,3.892021,3.817112,3.841517,3.859653,3.884305,3.852135,3.829563,3.836468,3.94185,3.814233,3.823877,3.85783,6.388381,3.292264,2.071806,2.736334,4.138003,6.022035,4.822821,0.0,4.000392,3.306423,3.811726,3.860133,3.920806,3.828333,4.38268,3.499419,3.57013,3.943957,3.791317,3.921087,3.018425,4.47581,3.802115,3.859722,3.850192,3.837238,3.775205,3.852859,3.967168,2.663781
3.951904,3.90655,3.822631,3.835775,3.80477,3.901654,3.847302,3.872341,3.966113,4.021621,4.036526,3.995228,2.123813,3.909545,3.846062,3.871534,3.961861,3.89478,3.8211,3.844354,3.862985,3.887271,3.85477,3.832859,3.839748,3.944839,3.816967,3.827092,3.860838,6.39536,3.296482,2.079092,2.739726,4.141984,6.023454,4.823853,0.0,4.004819,3.309661,3.815066,3.862642,3.924161,3.831143,4.38555,3.502592,3.572936,3.947056,3.79454,3.924214,3.022131,4.479448,3.805231,3.862827,3.853424,3.840307,3.77834,3.856034,3.970345,2.664756
3.953307,3.908145,3.824044,3.837312,3.80649,3.903146,3.849106,3.873819,3.967596,4.023139,4.038176,3.996496,2.122524,3.911108,3.847574,3.873035,3.963351,3.896044,3.823084,3.845729,3.864624,3.888737,3.85607,3.834495,3.841401,3.946314,3.818303,3.828683,3.8623,6.397889,3.298263,2.082733,2.741661,4.144181,6.024413,4.824962,0.0,4.007263,3.311444,3.816755,3.863858,3.925818,3.832515,4.386863,3.504423,3.574583,3.948569,3.796147,3.925761,3.024036,4.481402,3.80672,3.864344,3.855016,3.841807,3.779865,3.857611,3.971944,2.666148
3.953262,3.908096,3.824,3.837264,3.806435,3.903096,3.849048,3.873772,3.967551,4.023091,4.038127,3.996458,2.122577,3.91106,3.847526,3.872986,3.963302,3.896004,3.823023,3.845684,3.864571,3.888691,3.856027,3.834445,3.84135,3.946268,3.818263,3.828632,3.862254,6.397794,3.298205,2.082634,2.741602,4.144097,6.024382,4.824924,0.0,4.007184,3.311391,3.816705,3.863819,3.925767,3.832469,4.38682,3.504366,3.574541,3.948523,3.796098,3.925711,3.023978,4.48133,3.806672,3.864296,3.854967,3.841758,3.779817,3.857562,3.971897,2.666106
3.953366,3.908207,3.824098,3.837383,3.806552,3.903206,3.849169,3.873878,3.967654,4.02319,4.038223,3.996553,2.122794,3.91115,3.847634,3.873095,3.963413,3.896105,3.823137,3.845783,3.864682,3.888796,3.856152,3.834562,3.841458,3.946375,3.818364,3.828738,3.862357,6.398179,3.29836,2.082757,2.741692,4.144434,6.024452,4.825031,0.0,4.007363,3.311492,3.816821,3.863919,3.925872,3.832586,4.386927,3.504458,3.574561,3.948617,3.796201,3.925834,3.024092,4.481583,3.806775,3.864407,3.855074,3.84187,3.779925,3.857669,3.972008,2.666172
3.953341,3.908191,3.824076,3.837379,3.806532,3.903192,3.849147,3.873856,3.967635,4.023159,4.038224,3.996538,2.122455,3.911132,3.847598,3.873075,3.963386,3.89608,3.823143,3.845747,3.864648,3.888782,3.856142,3.834556,3.841441,3.946351,3.81835,3.828718,3.862324,6.398687,3.298386,2.082907,2.741825,4.144454,6.024409,4.824982,0.0,4.007511,3.311509,3.816817,3.863897,3.925857,3.832564,4.386857,3.504603,3.574601,3.9486,3.796195,3.925806,3.024099,4.481767,3.806764,3.864373,3.855064,3.841844,3.779894,3.857665,3.972003,2.6658
3.953917,3.908838,3.824661,3.83799,3.807239,3.9038,3.849886,3.874458,3.968242,4.023789,4.038913,3.997051,2.121673,3.911793,3.848212,3.873694,3.963993,3.896596,3.823973,3.846312,3.865327,3.889381,3.856641,3.835219,3.842122,3.94695,3.818886,3.829382,3.86292,6.399367,3.299072,2.084445,2.742694,4.145042,6.024784,4.825388,0.0,4.008525,3.312227,3.817503,3.864383,3.926545,3.833106,4.387385,3.50541,3.575325,3.94923,3.796862,3.926421,3.024889,4.482372,3.807378,3.864988,3.855716,3.842452,3.780517,3.858309,3.972653,2.666446
3.95324,3.90808,3.823979,3.837248,3.806417,3.903088,3.84903,3.873755,3.967529,4.02307,4.038113,3.996438,2.122531,3.911043,3.847506,3.872966,3.963286,3.895978,3.823009,3.845664,3.864549,3.888673,3.856012,3.834427,3.841332,3.94625,3.818246,3.828612,3.862233,6.397857,3.298187,2.082645,2.741594,4.144123,6.024378,4.824925,0.0,4.007173,3.311382,3.816687,3.863801,3.925749,3.832454,4.386795,3.504364,3.574552,3.948502,3.796084,3.92569,3.023966,4.481362,3.806657,3.864277,3.854943,3.841744,3.779798,3.857543,3.971877,2.666052
3.953442,3.908314,3.82419,3.837469,3.806678,3.903323,3.849304,3.873974,3.967741,4.023297,4.038384,3.996616,2.121789,3.911307,3.847719,3.873188,3.963503,3.896144,3.823341,3.845862,3.864793,3.88889,3.856179,3.834666,3.841586,3.946465,3.818431,3.828858,3.862438,6.398519,3.298463,2.083446,2.74194,4.144501,6.024517,4.825074,0.0,4.007579,3.311707,3.81694,3.863964,3.926006,3.832646,4.386944,3.504704,3.574935,3.948741,3.796338,3.925899,3.024283,4.481766,3.80689,3.864492,3.855183,3.841958,3.780021,3.857782,3.972107,2.666055
