Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59
0.259432,0.33183,0.186544,0.058749,0.130462,0.323779,0.0,0.251652,0.986698,0.993627,0.997955,0.99959,0.0,0.395137,0.0,0.0,0.971876,0.432938,0.175291,0.059708,0.0,0.314828,0.24306,0.0,0.0,0.371381,0.132906,0.0,0.217253,0.0,0.0,0.0,0.0,0.0,0.0,2.637332,0.0,0.487764,0.0,0.0,0.234871,0.921426,0.0,1.659014,0.0,0.0,0.313538,0.0,0.482841,0.0,1.27575,0.0,0.176829,0.2815,0.221291,0.0,0.131813,0.525241,0.0
0.259432,0.33183,0.186544,0.058749,0.130462,0.323779,0.0,0.251652,0.986698,0.993627,0.997955,0.99959,0.0,0.395137,0.0,0.0,0.971876,0.432938,0.175291,0.059708,0.0,0.314828,0.24306,0.0,0.0,0.371381,0.132906,0.0,0.217253,0.0,0.0,0.0,0.0,0.0,0.0,2.637332,0.0,0.487764,0.0,0.0,0.234871,0.921426,0.0,1.659014,0.0,0.0,0.313538,0.0,0.482841,0.0,1.27575,0.0,0.176829,0.2815,0.221291,0.0,0.131813,0.525241,0.0
0.259432,0.33183,0.186544,0.058749,0.130462,0.323779,0.0,0.251652,0.986698,0.993627,0.997955,0.99959,0.0,0.395137,0.0,0.0,0.971876,0.432938,0.175291,0.059708,0.0,0.314828,0.24306,0.0,0.0,0.371381,0.132906,0.0,0.217253,0.0,0.0,0.0,0.0,0.0,0.0,2.637332,0.0,0.487764,0.0,0.0,0.234871,0.921426,0.0,1.659014,0.0,0.0,0.313538,0.0,0.482841,0.0,1.27575,0.0,0.176829,0.2815,0.221291,0.0,0.131813,0.525241,0.0
0.259432,0.33183,0.186544,0.058749,0.130462,0.323779,0.0,0.251652,0.986698,0.993627,0.997955,0.99959,0.0,0.395137,0.0,0.0,0.971876,0.432938,0.175291,0.059708,0.0,0.314828,0.24306,0.0,0.0,0.371381,0.132906,0.0,0.217253,0.0,0.0,0.0,0.0,0.0,0.0,2.637332,0.0,0.487764,0.0,0.0,0.234871,0.921426,0.0,1.659014,0.0,0.0,0.313538,0.0,0.482841,0.0,1.27575,0.0,0.176829,0.2815,0.221291,0.0,0.131813,0.525241,0.0
0.259432,0.33183,0.186544,0.058749,0.130462,0.323779,0.0,0.251652,0.986698,0.993627,0.997955,0.99959,0.0,0.395137,0.0,0.0,0.971876,0.432938,0.175291,0.059708,0.0,0.314828,0.24306,0.0,0.0,0.371381,0.132906,0.0,0.217253,0.0,0.0,0.0,0.0,0.0,0.0,2.637332,0.0,0.487764,0.0,0.0,0.234871,0.921426,0.0,1.659014,0.0,0.0,0.313538,0.0,0.482841,0.0,1.27575,0.0,0.176829,0.2815,0.221291,0.0,0.131813,0.525241,0.0
0.259432,0.33183,0.186544,0.058749,0.130462,0.323779,0.0,0.251652,0.986698,0.993627,0.997955,0.99959,0.0,0.395137,0.0,0.0,0.971876,0.432938,0.175291,0.059708,0.0,0.314828,0.24306,0.0,0.0,0.371381,0.132906,0.0,0.217253,0.0,0.0,0.0,0.0,0.0,0.0,2.637332,0.0,0.487764,0.0,0.0,0.234871,0.921426,0.0,1.659014,0.0,0.0,0.313538,0.0,0.482841,0.0,1.27575,0.0,0.176829,0.2815,0.221291,0.0,0.131813,0.525241,0.0
0.259432,0.33183,0.186544,0.058749,0.130462,0.323779,0.0,0.251652,0.986698,0.993627,0.997955,0.99959,0.0,0.395137,0.0,0.0,0.971876,0.432938,0.175291,0.059708,0.0,0.314828,0.24306,0.0,0.0,0.371381,0.132906,0.0,0.217253,0.0,0.0,0.0,0.0,0.0,0.0,2.637332,0.0,0.487764,0.0,0.0,0.234871,0.921426,0.0,1.659014,0.0,0.0,0.313538,0.0,0.482841,0.0,1.27575,0.0,0.176829,0.2815,0.221291,0.0,0.131813,0.525241,0.0
0.259432,0.33183,0.186544,0.058749,0.130462,0.323779,0.0,0.251652,0.986698,0.993627,0.997955,0.99959,0.0,0.395137,0.0,0.0,0.971876,0.432938,0.175291,0.059708,0.0,0.314828,0.24306,0.0,0.0,0.371381,0.132906,0.0,0.217253,0.0,0.0,0.0,0.0,0.0,0.0,2.637332,0.0,0.487764,0.0,0.0,0.234871,0.921426,0.0,1.659014,0.0,0.0,0.313538,0.0,0.482841,0.0,1.27575,0.0,0.176829,0.2815,0.221291,0.0,0.131813,0.525241,0.0
0.259432,0.33183,0.186544,0.058749,0.130462,0.323779,0.0,0.251652,0.986698,0.993627,0.997955,0.99959,0.0,0.395137,0.0,0.0,0.971876,0.432938,0.175291,0.059708,0.0,0.314828,0.24306,0.0,0.0,0.371381,0.132906,0.0,0.217253,0.0,0.0,0.0,0.0,0.0,0.0,2.637332,0.0,0.487764,0.0,0.0,0.234871,0.921426,0.0,1.659014,0.0,0.0,0.313538,0.0,0.482841,0.0,1.27575,0.0,0.176829,0.2815,0.221291,0.0,0.131813,0.525241,0.0
0.259432,0.33183,0.186544,0.058749,0.130462,0.323779,0.0,0.251652,0.986698,0.993627,0.997955,0.99959,0.0,0.395137,0.0,0.0,0.971876,0.432938,0.175291,0.059708,0.0,0.314828,0.24306,0.0,0.0,0.371381,0.132906,0.0,0.217253,0.0,0.0,0.0,0.0,0.0,0.0,2.637332,0.0,0.487764,0.0,0.0,0.234871,0.921426,0.0,1.659014,0.0,0.0,0.313538,0.0,0.482841,0.0,1.27575,0.0,0.176829,0.283379,0.221291,0.0,0.127724,0.525241,0.0
