a,lambda,acc_mean,acc_std,time_cost
0.6000000000000001,2.5,0.8817791394945423,0.10399278188003398,10.648784399032593
0.6000000000000001,3.0,0.8807670457972591,0.10612652331405334,11.747209787368774
0.6000000000000001,3.5,0.8802506617578049,0.10654411205445848,11.5377779006958
0.6000000000000001,4.0,0.8664732612024286,0.09933131933313108,11.620235681533813
0.6000000000000001,4.5,0.8800337586636972,0.1052669975092124,2.576833963394165
0.6000000000000001,5.0,0.8807773641088191,0.10547560198986533,2.949669599533081
0.6000000000000001,5.5,0.8811491599516525,0.10512436606512028,2.9037117958068848
0.6000000000000001,6.0,0.8806224508809044,0.10573927278950766,2.7262868881225586
0.6000000000000001,6.5,0.8809529334790812,0.10524510660075935,2.828359842300415
0.6000000000000001,7.0,0.8814693130387127,0.10451916059799708,3.057480812072754
0.6000000000000001,7.5,0.8813866929491464,0.10467683283412019,2.997830867767334
0.6000000000000001,8.0,0.8813660358468369,0.10457561702135583,3.196838617324829
0.6000000000000001,8.5,0.8810252243775182,0.10499300869455823,3.2360000610351562
0.6000000000000001,9.0,0.8810975181558414,0.1049355932109154,3.2215394973754883
0.6000000000000001,9.5,0.8814796396699432,0.10443648750920417,3.6103971004486084
0.5000000000000001,0.0,0.8158759011683281,1.3464154129464434e-05,0.7568392753601074
0.5000000000000001,0.5,0.8158759011683281,1.3464154129464434e-05,1.757338523864746
0.5000000000000001,1.0,0.8582205158790993,0.042236060800311385,1.4303572177886963
0.5000000000000001,1.5,0.8686009315407258,0.10878806193721048,1.6744110584259033
0.5000000000000001,2.0,0.8771626767926018,0.10850643112020959,3.5172338485717773
0.5000000000000001,2.5,0.8818824134865445,0.10371743048090566,7.471137285232544
0.5000000000000001,3.0,0.881655212560066,0.10445108527840764,11.830707788467407
0.5000000000000001,3.5,0.8811284766103818,0.10321666431961753,11.718812227249146
0.5000000000000001,4.0,0.8807463374969765,0.10256910908651498,11.795582056045532
0.5000000000000001,4.5,0.8799201516407175,0.10511519986705956,2.5917551517486572
0.5000000000000001,5.0,0.8816655382313346,0.10430609067186263,3.034123659133911
0.5000000000000001,5.5,0.8814796390299686,0.1043946207804964,2.775280714035034
0.5000000000000001,6.0,0.8809219513454779,0.10533361828611447,2.9325637817382812
0.5000000000000001,6.5,0.8815209525946125,0.10455230105170131,2.9959990978240967
0.5000000000000001,7.0,0.8814693133587,0.10453770493860681,3.1556713581085205
0.5000000000000001,7.5,0.8813247251620792,0.10461450937006034,2.872568368911743
0.5000000000000001,8.0,0.8810045711150569,0.10515548344639472,3.2111947536468506
0.5000000000000001,8.5,0.8804158964971531,0.10585699666430813,2.9001455307006836
0.5000000000000001,9.0,0.8813970183004276,0.10451137909586435,3.134364366531372
0.5000000000000001,9.5,0.8815519324883044,0.10431386739019406,3.3831679821014404
0.40000000000000013,0.0,0.8158759011683281,1.3464154129464434e-05,2.388157606124878
0.40000000000000013,0.5,0.8158759011683281,1.3464154129464434e-05,1.4961652755737305
0.40000000000000013,1.0,0.8651816067312792,0.052514325452899704,1.7114484310150146
0.40000000000000013,1.5,0.8719780996189047,0.1071558783157683,1.6488451957702637
0.40000000000000013,2.0,0.8788873918814798,0.10657212417793249,3.0358903408050537
0.40000000000000013,2.5,0.8820373289543707,0.10361144878120777,11.674142360687256
0.40000000000000013,3.0,0.8815622603994844,0.10432068421115591,11.523458242416382
0.40000000000000013,3.5,0.8841234882958392,0.09971225146834604,11.90144395828247
0.40000000000000013,4.0,0.8807256941541226,0.10338356341332065,11.62069296836853
0.40000000000000013,4.5,0.8812524336236675,0.10482857205299213,2.9214231967926025
0.40000000000000013,5.0,0.8816448779291521,0.10398693879837431,2.9118075370788574
0.40000000000000013,5.5,0.8811594853029338,0.10495508930611418,2.937802314758301
0.40000000000000013,6.0,0.8813453845042997,0.10486191802445155,3.053858995437622
0.40000000000000013,6.5,0.8809012952031307,0.10529665909180991,3.1813840866088867
0.40000000000000013,7.0,0.8807360518241246,0.10540166699596192,3.1548070907592773
0.40000000000000013,7.5,0.8810148974263002,0.1050572553929654,3.234402656555176
0.40000000000000013,8.0,0.8810871912046233,0.10499494188368934,3.167522430419922
0.40000000000000013,8.5,0.8811388278806372,0.10483055412861213,3.3371105194091797
0.40000000000000013,9.0,0.8809735912213651,0.10539106264071357,3.0946390628814697
0.40000000000000013,9.5,0.8811904690364737,0.10497556288635022,3.1894686222076416
0.30000000000000016,0.0,0.8158759011683281,1.3464154129464434e-05,1.9059090614318848
0.30000000000000016,0.5,0.8192633510795108,0.004785980773923486,1.6152522563934326
0.30000000000000016,1.0,0.8715230273924837,0.06268535917607866,1.6733496189117432
0.30000000000000016,1.5,0.8758509850346083,0.10434381563242125,1.9126460552215576
0.30000000000000016,2.0,0.8805604664544959,0.1045327779429508,2.5414211750030518
0.30000000000000016,2.5,0.8821096214527443,0.10346753196841621,11.676583766937256
0.30000000000000016,3.0,0.8813040680597699,0.10451331892858823,10.781042575836182
0.30000000000000016,3.5,0.8850736526045354,0.10012935210882569,12.063915252685547
0.30000000000000016,4.0,0.8838343323817871,0.10154067167732442,11.625523328781128
0.30000000000000016,4.5,0.8817068495560672,0.10430727708763507,2.7566542625427246
0.30000000000000016,5.0,0.8809219471856425,0.10504853621743909,2.9483776092529297
0.30000000000000016,5.5,0.8810252240575309,0.10497256335679164,3.14353346824646
0.30000000000000016,6.0,0.8809735861015678,0.10504847037738035,2.923332929611206
0.30000000000000016,6.5,0.8813247264420285,0.10469919941069515,2.6476991176605225
0.30000000000000016,7.0,0.8809529318791446,0.10514284179531133,3.1165871620178223
0.30000000000000016,7.5,0.8812524297838195,0.1045639122247889,2.9702532291412354
0.30000000000000016,8.0,0.8809942412839531,0.10501634744898133,2.7895941734313965
0.30000000000000016,8.5,0.881366038726723,0.10476935419855737,3.2040483951568604
0.30000000000000016,9.0,0.8813557120954925,0.1048491655830214,3.3465616703033447
0.30000000000000016,9.5,0.8812317758813836,0.10467683057305617,3.1997532844543457
0.20000000000000018,0.0,0.8158759011683281,1.3464154129464434e-05,1.7200677394866943
0.20000000000000018,0.5,0.8242929878263698,0.0051610594716006075,1.6122517585754395
0.20000000000000018,1.0,0.8792070355487048,0.07102090073559686,1.6166787147521973
0.20000000000000018,1.5,0.8792074835309719,0.10175300027939742,1.6272022724151611
0.20000000000000018,2.0,0.8817791231751883,0.10288073785796603,2.32881498336792
0.20000000000000018,2.5,0.882212894804772,0.10314243860126895,4.502079486846924
0.20000000000000018,3.0,0.8815519305683804,0.1041834802161577,11.464299440383911
0.20000000000000018,3.5,0.884185445203337,0.09902128863422259,11.413393497467041
0.20000000000000018,4.0,0.8839892504095118,0.10135714523620706,11.31911301612854
0.20000000000000018,4.5,0.8756856834179075,0.10044666462563757,2.836977958679199
0.20000000000000018,5.0,0.8805294993602972,0.10564601366491759,2.945582628250122
0.20000000000000018,5.5,0.8809529337990685,0.10526653256389333,2.8034870624542236
0.20000000000000018,6.0,0.8807154017615367,0.10577830954710385,3.009641170501709
0.20000000000000018,6.5,0.8810871915246107,0.10502027342073246,2.829127550125122
0.20000000000000018,7.0,0.8812317790812569,0.10489670941899115,2.968778371810913
0.20000000000000018,7.5,0.8811904661565877,0.1047780535768269,2.9720921516418457
0.20000000000000018,8.0,0.88147964126988,0.10454080854598023,2.767510414123535
0.20000000000000018,8.5,0.881283414157334,0.10462717679922937,2.9864399433135986
0.20000000000000018,9.0,0.8811698112941898,0.10483636031098446,3.5683679580688477
0.20000000000000018,9.5,0.881397020540339,0.1046612929177326,3.1237401962280273
0.1000000000000002,0.0,0.8158759011683281,1.3464154129464434e-05,1.7553699016571045
0.1000000000000002,0.5,0.8570428412161734,0.02140242121214979,1.5829317569732666
0.1000000000000002,1.0,0.8863229522722573,0.07511164923178891,1.8504250049591064
0.1000000000000002,1.5,0.8820992340239204,0.0993749995488154,1.7632544040679932
0.1000000000000002,2.0,0.8822955030548071,0.102174462351096,2.3898489475250244
0.1000000000000002,2.5,0.8820579786969712,0.10320961035054355,4.368459463119507
0.1000000000000002,3.0,0.8817171739473864,0.10408426123001102,7.109039545059204
0.1000000000000002,3.5,0.8829151601263016,0.10139219260231705,11.64655590057373
0.1000000000000002,4.0,0.8851253228792192,0.10224115811264005,11.461294889450073
0.1000000000000002,4.5,0.8635196497981824,0.10870176440111799,3.094377040863037
0.1000000000000002,5.0,0.8810562087510329,0.10505820793070159,2.9882564544677734
0.1000000000000002,5.5,0.8814899707809966,0.10466414684147486,2.8989927768707275
0.1000000000000002,6.0,0.8814796412698799,0.10455127963166339,2.811948776245117
0.1000000000000002,6.5,0.8812524323437181,0.10473711866203005,2.9745771884918213
0.1000000000000002,7.0,0.8819134013799198,0.10401910349550403,3.009121894836426
0.1000000000000002,7.5,0.8815416084169724,0.10456408739977963,3.4596712589263916
0.1000000000000002,8.0,0.881345382904363,0.10475663381967333,3.123957872390747
0.1000000000000002,8.5,0.8811801369654583,0.10468845350994439,3.1419899463653564
0.1000000000000002,9.0,0.8814383321850587,0.10469237949893992,3.015329599380493
0.1000000000000002,9.5,0.8809632607502865,0.10521097883675581,2.899726152420044
2.220446049250313e-16,0.0,0.8390308086044721,0.0021213112814186612,1.747809886932373
2.220446049250313e-16,0.5,0.8848249754081734,0.044602670888465604,1.8595006465911865
2.220446049250313e-16,1.0,0.8908465716093095,0.07794626981130874,2.0874712467193604
2.220446049250313e-16,1.5,0.8838859232996121,0.09794673948685628,1.610612392425537
2.220446049250313e-16,2.0,0.8824091087978374,0.10216564261556278,1.7886152267456055
2.220446049250313e-16,2.5,0.8821302727952817,0.1031686669293201,2.548403263092041
2.220446049250313e-16,3.0,0.8817378265698731,0.1038789516420277,5.233110666275024
2.220446049250313e-16,3.5,0.8814693088788773,0.10424200914352226,11.730592966079712
2.220446049250313e-16,4.0,0.8845676627136392,0.10511436429959659,11.76052212715149
2.220446049250313e-16,4.5,0.8630342254932181,0.10746000021759605,2.901738166809082
2.220446049250313e-16,5.0,0.8807463790953299,0.10536470175483459,3.1334097385406494
2.220446049250313e-16,5.5,0.8807050690505468,0.10544261141428644,3.3636057376861572
2.220446049250313e-16,6.0,0.881768817023147,0.10435291788651005,3.3415164947509766
2.220446049250313e-16,6.5,0.8811491564317918,0.10488306794910746,2.873335838317871
2.220446049250313e-16,7.0,0.8807567066865225,0.10535299530685947,3.131721258163452
2.220446049250313e-16,7.5,0.8811698122541518,0.10489862426997985,2.871325731277466
2.220446049250313e-16,8.0,0.88111817173829,0.10479645884587133,2.9995710849761963
2.220446049250313e-16,8.5,0.8810562135508428,0.10539292448234082,3.128690242767334
2.220446049250313e-16,9.0,0.8811491570717664,0.10492685324436732,2.7840588092803955
2.220446049250313e-16,9.5,0.8819443854334471,0.10405731781183893,2.894296169281006
