Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59
1.0,0.0,0.0,0.0,0.0,0.0,0.9196451356013616,0.0,0.0,0.0,0.0,0.0,0.652561899215456,0.0,0.923785587624898,0.9336927427304169,0.0,0.0,0.0,0.0,0.9419673063925335,0.0,0.0,0.9038576305149093,0.9345655682541075,0.0,0.0,0.9055226413266999,0.0,0.777024152259978,0.8038810650034557,0.672551387004436,0.7118882793519232,0.8754310728538603,0.6408175059727259,0.0,0.5896056786416068,0.0,0.7964331968909218,0.8857832532080393,0.0,0.0,0.9444304378259749,0.0,0.8779589351680543,0.899689239168924,0.0,0.8922258421542153,0.0,0.7672016923389737,0.0,0.8840747631731487,0.0,0.0,0.0,0.8792149057937046,0.0,0.0,0.7334415948107129
0.0,1.0,0.0,0.0,0.0,0.0,0.9395627473436651,0.0,0.0,0.0,0.0,0.0,0.6714078444573615,0.0,0.9437032000176491,0.9536103544135889,0.0,0.0,0.0,0.0,0.9618849183122317,0.0,0.0,0.9237752419615549,0.9544831802329374,0.0,0.0,0.9254402530098719,0.0,0.7681524398781004,0.8217743649369195,0.692469000698082,0.7317991370246524,0.8833967988926267,0.6473297292277926,0.0,0.6049957220989561,0.0,0.8136742072446006,0.9057008651277375,0.0,0.0,0.9642673490775956,0.0,0.8840466063647043,0.8977843996078249,0.0,0.9121434545469662,0.0,0.7860476376991423,0.0,0.903992375092847,0.0,0.0,0.0,0.8991325172403501,0.0,0.0,0.7513348930884921
0.0,0.0,1.0,0.0,0.0,0.0,0.9935204224690558,0.0,0.0,0.0,0.0,0.0,0.7274499651458528,0.0,0.9918960004690147,0.9860274985669151,0.0,0.0,0.0,0.0,0.9777529346682723,0.0,0.0,0.9814238168062672,0.9847771515921941,0.0,0.0,0.9846883697050904,0.0,0.7114380248009213,0.8727729759282536,0.7528311471853937,0.7883682782569575,0.8954302566273817,0.6679300282682692,0.0,0.6485410484056624,0.0,0.8588471722508234,0.9660630118515756,0.0,0.0,0.9637980378927693,0.0,0.8645345197310523,0.862485433854754,0.0,0.9711060593170779,0.0,0.839180670323826,0.0,0.9643545226445274,0.0,0.0,0.0,0.9594946643189779,0.0,0.0,0.802758575195358
0.0,0.0,0.0,1.0,0.0,0.0,0.9941616172473582,0.0,0.0,0.0,0.0,0.0,0.7237741274256555,0.0,0.9917891348401705,0.9889922819085537,0.0,0.0,0.0,0.0,0.9813089833136589,0.0,0.0,0.9798957674749313,0.9867369508341192,0.0,0.0,0.9821263416892007,0.0,0.714994073860229,0.8707736912700865,0.7492750991313231,0.7846924404776285,0.8969809897835292,0.6693546529563646,0.0,0.6458101060891908,0.0,0.8575959274220089,0.962506963206189,0.0,0.0,0.9688246035504908,0.0,0.8653192391234731,0.8632701536019644,0.0,0.9689495532758652,0.0,0.8356870087602781,0.0,0.9607984738808776,0.0,0.0,0.0,0.9559386156144596,0.0,0.0,0.7990666683467608
0.0,0.0,0.0,0.0,1.0,0.0,0.9884001278569774,0.0,0.0,0.0,0.0,0.0,0.7338225616822167,0.0,0.986493972677087,0.9790726689000925,0.0,0.0,0.0,0.0,0.9709651526950654,0.0,0.0,0.9848760802239652,0.9783588830559027,0.0,0.0,0.9863943822445378,0.0,0.7046502431233723,0.8785855773658979,0.7596189286264162,0.7947408747341898,0.8963316553641879,0.6700662367400669,0.0,0.6546113970024245,0.0,0.8646140547380561,0.9716967172802441,0.0,0.0,0.9565155082751834,0.0,0.8607386010033744,0.8586895163097079,0.0,0.9715618418440932,0.0,0.8457710561416452,0.0,0.9710116871883945,0.0,0.0,0.0,0.966282446233053,0.0,0.0,0.809490152235542
0.0,0.0,0.0,0.0,0.0,1.0,0.9628121918510824,0.0,0.0,0.0,0.0,0.0,0.6924555833850587,0.0,0.9669526444068031,0.9768597988027429,0.0,0.0,0.0,0.0,0.9848442886556897,0.0,0.0,0.9470246867054984,0.9777326246220914,0.0,0.0,0.9486896978720786,0.0,0.7485507277269212,0.8411464840173721,0.7157184443185254,0.7533738962005055,0.894891030495129,0.6594406622979376,0.0,0.6206941221441542,0.0,0.8320304275978179,0.9289503092803653,0.0,0.0,0.9774555562744065,0.0,0.8825240012199159,0.8810508676937648,0.0,0.9353928988178571,0.0,0.8055837241903184,0.0,0.927241820073317,0.0,0.0,0.0,0.9223819616295043,0.0,0.0,0.770707012878524
0.9196451356013616,0.9395627473436651,0.9935204224690558,0.9941616172473582,0.9884001278569774,0.9628121918510824,1.0,0.9594694498394217,0.9023307119570081,0.8867898867243812,0.8793246523728446,0.890211616953214,0.7272272872782889,0.9572242048406412,0.9920204714058883,0.9859523930483394,0.901574778414908,0.9442965513065694,0.9911212135875036,0.9855442730680345,0.9776778291496966,0.9688320274036082,0.9735636348643946,0.9808102118235732,0.9842880705282802,0.9322382474229449,0.9910954584678014,0.9840547120169042,0.9878972735078562,0.7113629203467142,0.8718320320522974,0.7529062528222327,0.7881456003893935,0.8951064946632536,0.6683183412939784,0.5649241786154489,0.6470078393107368,0.8267361446032448,0.8580450168441213,0.9661381173701513,0.9658160758988252,0.9245288560669573,0.964259789458343,0.7087221103055137,0.8630875255616884,0.8610384402767061,0.9332778886670158,0.9724624480401712,0.9266967894065947,0.8386511218453211,0.7750818828741709,0.9644296280448399,0.9810672206656327,0.9770309399990809,0.9773796536028385,0.9595697698375535,0.9935070743399953,0.9120120432168719,0.8016593811057863
0.0,0.0,0.0,0.0,0.0,0.0,0.9594694498394217,1.0,0.0,0.0,0.0,0.0,0.689318232474819,0.0,0.9636099023951424,0.9735170566728191,0.0,0.0,0.0,0.0,0.9794870587804961,0.0,0.0,0.9436819443390483,0.9743898824921676,0.0,0.0,0.9453469562152075,0.0,0.7516591187034334,0.8387680481823664,0.7123757010059697,0.7502365459998449,0.8883036393967886,0.6500726549161806,0.0,0.6154903043357152,0.0,0.8296336910081288,0.9256075673278362,0.0,0.0,0.9792993476703054,0.0,0.8859398561337637,0.8904849915277391,0.0,0.9320501565696702,0.0,0.8032052874092072,0.0,0.9238990778842615,0.0,0.0,0.0,0.9190392194995805,0.0,0.0,0.7683285770435182
0.0,0.0,0.0,0.0,0.0,0.0,0.9023307119570081,0.0,1.0,0.0,0.0,0.0,0.6362323926554787,0.0,0.906471164217071,0.916378319736511,0.0,0.0,0.0,0.0,0.9246528836942854,0.0,0.0,0.8865432071070822,0.9172511450828068,0.0,0.0,0.8882082176823465,0.0,0.7841250986333878,0.7889985465814197,0.6552369647792406,0.6945738566536752,0.8702796260042797,0.6339859219770583,0.0,0.5770504682783095,0.0,0.7810031759833532,0.8684688298002122,0.0,0.0,0.9271160148912005,0.0,0.8759027887431402,0.8999102730599661,0.0,0.8749114189829146,0.0,0.7513440416918861,0.0,0.866760340001848,0.0,0.0,0.0,0.8619004826224039,0.0,0.0,0.7185590763886769
0.0,0.0,0.0,0.0,0.0,0.0,0.8867898867243812,0.0,0.0,1.0,0.0,0.0,0.6213309634772559,0.0,0.8909303396940231,0.9008374940308314,0.0,0.0,0.0,0.0,0.9091120570425003,0.0,0.0,0.871002382347508,0.9017103196136536,0.0,0.0,0.8726673929227723,0.0,0.790789372391171,0.7748977033391832,0.6396961394283507,0.6790330309479955,0.8671769975196748,0.635490433091209,0.0,0.5692534801505862,0.0,0.7667000861394974,0.8529280040945325,0.0,0.0,0.9115751896585738,0.0,0.8685636236554101,0.8926110102070702,0.0,0.8593705942233404,0.0,0.7370409530306619,0.0,0.8512195145326947,0.0,0.0,0.0,0.846359657389777,0.0,0.0,0.7048142034383047
0.0,0.0,0.0,0.0,0.0,0.0,0.8793246523728446,0.0,0.0,0.0,1.0,0.0,0.6139546306360335,0.0,0.8834651048694339,0.8933722594427684,0.0,0.0,0.0,0.0,0.9016468219813847,0.0,0.0,0.8635371477594451,0.8942450852621169,0.0,0.0,0.8652021582164462,0.0,0.7925004694196913,0.7677816668200115,0.632230904367235,0.6715677958868799,0.8666814889699693,0.6348520734953502,0.0,0.5624656497486054,0.0,0.7595840496203256,0.8454627692699432,0.0,0.0,0.9041099543609317,0.0,0.8664860517259628,0.890493536279315,0.0,0.851905359398751,0.0,0.7299249150923319,0.0,0.8437542794715791,0.0,0.0,0.0,0.8388944223286614,0.0,0.0,0.6978748502239349
